bin_center,original_r2,galerkin_r2,wavelet_db32_r2,standard_p4_r2,hybrid_N12_p4_int64_r2,original_r4,galerkin_r4,wavelet_db32_r4,standard_p4_r4,hybrid_N12_p4_int64_r4,original_r8,galerkin_r8,wavelet_db32_r8,standard_p4_r8,hybrid_N12_p4_int64_r8
6.05,0.000744534700433961,0.0004946327174592368,0.0007622997862173645,0.0006286639656875985,0.0005428379678285291,0.0007128054841817386,0.0004982633299127343,0.0007345900922781861,0.0005977272180231831,0.0005256131475442416,0.0005929015676059855,0.0005030746927861701,0.0007081219781410442,0.0006237672159846478,0.0005208597357290762
6.1499996,0.000687178854275149,0.0004498894625421634,0.0007131074203496268,0.0005909800285694872,0.0005040459370168603,0.0006570981652634574,0.00045180974440268734,0.0006917102161120488,0.0005556043400686237,0.00048440391215497655,0.0005455067083167058,0.0004600872687483381,0.0006587503409507361,0.0005859097548839194,0.00047973561556361816
6.25,0.0006450534958569905,0.0004107219697665619,0.0006752396153720375,0.0005629213287529477,0.00046939251794743576,0.0006126432832606607,0.000413458389707262,0.0006466168386160608,0.0005262913514863643,0.00044780662681000025,0.0004966247875401492,0.00041935133941212643,0.0006136666964424943,0.0005498499110400641,0.00043874288236354507
6.35,0.000603521598216803,0.000375691272640489,0.0006343930318763437,0.0005230820407126178,0.0004340512361464144,0.0005682393883554197,0.00037767074168376327,0.000611490250755179,0.0004957290187003112,0.00041466781828116073,0.0004547161515868315,0.00038391086273454,0.0005680966001289555,0.0005183980953532121,0.0004025677423447667
6.45,0.0005640110806669037,0.0003428050125160556,0.0005983530626828944,0.0004938390803629807,0.0004041467671233823,0.0005296699851781355,0.0003454485744967528,0.0005689295048802498,0.0004713406849195808,0.00038026810869700193,0.0004177627516385694,0.0003493997281652348,0.0005271185210267517,0.0004880023219630577,0.0003712876199080051
6.55,0.0005234123490543863,0.0003133339788228426,0.0005623756662372571,0.0004679272736248587,0.0003729819472891347,0.0004920345811151048,0.0003153008776585474,0.0005341996093517837,0.0004416458458856088,0.0003524412846264167,0.00038433074278002764,0.0003230088658669325,0.0004913275180412048,0.0004580878208345597,0.00034401288032106836
6.65,0.0004879457660440857,0.00028743960369117795,0.000532323384725109,0.00044302716498694216,0.0003477729232213145,0.000456532934604149,0.00028920291719936584,0.000499252546008358,0.00041577946160252017,0.0003259672563637193,0.0003508074791221706,0.0002940664999229785,0.0004574155563424647,0.0004311274783538401,0.00031702926362407936
6.75,0.00045273429866197215,0.0002664319796328143,0.0005008688094594845,0.00041755281297654634,0.0003261452662753228,0.00042186495727469515,0.00026459332265599294,0.00046966799106697214,0.00039374747984889446,0.0002991025609576707,0.00032366580066050876,0.0002680831449894748,0.00042437391642749457,0.00040660191262358324,0.0002908489364185259
6.8500004,0.0004260541098790105,0.00024230413618426318,0.00047294801215159895,0.0003950581443882387,0.0003033471211880039,0.000393334123059506,0.0002448747123155479,0.0004428553900525543,0.0003729127645773192,0.00027859042091593145,0.00029612828854069166,0.0002467208199292741,0.0003951701779660689,0.00038116055211102553,0.00026722914332320407
6.95,0.00039837207225484694,0.00022101486255318869,0.00044735295404706144,0.0003729988180074991,0.0002844013438031197,0.00036224971355278596,0.00022489358492367185,0.0004142170979143243,0.00035130838198901046,0.00026119268957162906,0.00027217405711310843,0.00022798623404337814,0.0003683194605585904,0.00036016844361298794,0.00024727624098907754
7.05,0.00037191849213834765,0.00020399537041226805,0.00041939637613604743,0.00035483968071921794,0.0002656106152731323,0.0003402519750016772,0.00020499001938790038,0.0003923982990915103,0.000334632256793119,0.00024119365134594263,0.00024967105436587994,0.00021087606873796154,0.0003406863935113477,0.00033817898600565523,0.00023095439660740508
7.1499996,0.00034814247231767983,0.0001882043349570621,0.0003969559745406666,0.0003364062182042501,0.000249306631838989,0.0003162972909000493,0.00018961487298931433,0.00036814524543694676,0.00031463283938466526,0.00022450590972385284,0.00022992717775167145,0.00019079178045799087,0.0003184103312493604,0.0003200714261291118,0.00021164051269583216
7.25,0.00032483159660185573,0.0001716261330818836,0.0003749687939182458,0.00031693509070138045,0.00023181592832313588,0.00029321965251770897,0.00017154892681356016,0.00034682165041568966,0.00029701402088610807,0.0002074363248898168,0.00021130009028654255,0.00017564047526432878,0.00029590135573584025,0.0003045318909052444,0.00019528880764020857
7.3499994,0.0003050629721459957,0.00015856036318673394,0.0003541504463313538,0.00030029070575176046,0.00021576240842382575,0.00027159779070343767,0.0001590555016840921,0.00032590973084391966,0.00028178176771075536,0.00019412550917337693,0.00019623239497569924,0.00015823170323455937,0.0002752855469078563,0.0002870812675677577,0.00018071679875207068
7.45,0.00028511408658014496,0.00014362736986581233,0.0003358530297914459,0.0002888988676739144,0.0002030355073376332,0.0002534113078369637,0.00014537409032821876,0.0003093935070729266,0.00026817706659936684,0.00017852874919321995,0.00017928262241445603,0.00014823364326946079,0.0002533725766840585,0.00026826174262607207,0.00016774452211873675
7.55,0.00026736244610981255,0.00013279855307854295,0.0003200455681161045,0.00027550601787980757,0.00018837839528206053,0.00023669495085424145,0.00013333479694047377,0.0002920688156339112,0.0002566273692041799,0.00016566029098281904,0.00016581034189863393,0.00013468357695209596,0.0002378880397001983,0.0002526040435679935,0.00015568160971146658
7.6499996,0.0002500149563535239,0.0001222016233187616,0.0003041351265916622,0.0002564761961763904,0.00017683321900974834,0.00022001914959295882,0.00012345460973206922,0.0002718967186090454,0.00024095956785734237,0.0001553624568606428,0.00015074264658779062,0.0001227333358434961,0.00022047329504712728,0.00024098223897704577,0.0001439165041747323
7.75,0.00023277480754450692,0.00011076385670128235,0.000288588454532359,0.0002457357671924185,0.00016704725089876474,0.00020471559673600355,0.00010975002638804435,0.00025887822830787503,0.00023084053088695528,0.00014347758688881482,0.00014032724404236427,0.00011373930130598917,0.00020779445317522404,0.0002284944725846143,0.00013257542020810368
7.8499994,0.00021794386666314222,0.00010149079773872749,0.00027266012270635255,0.00023656972646595277,0.0001547268303519688,0.0001907723596885554,0.00010220862745602542,0.0002445173180627251,0.00021560231129829456,0.00013238026854162606,0.000127911176443774,0.00010275654598429245,0.00019387937942980037,0.00021621573145460992,0.00012183154972049709
7.95,0.00020544363005945438,9.130490595870678e-05,0.0002562415674480839,0.000224724961410208,0.00014613881231286278,0.00017654786481620738,9.361671391857838e-05,0.00022957061467404727,0.0002053629668138784,0.00012535136919926315,0.00011827755952426055,9.52252303263991e-05,0.000179485679056774,0.00020491544586891483,0.00011257420399950825
8.05,0.00019057101639458895,8.538925925300258e-05,0.00024467852434068477,0.00021428276181279605,0.0001374024473394545,0.00016509262841165473,8.41900102036237e-05,0.0002170115901954135,0.00019609120474447785,0.00011481493331130984,0.00010672153439528078,8.595054969316626e-05,0.00016732647087950667,0.00019352063732619248,0.00010508518268304229
8.15,0.00017958226110121778,7.925372428607134e-05,0.0002335470736934142,0.00020188643873621684,0.00012771315807933177,0.00015272004303342406,8.024707223339339e-05,0.00020510484652454025,0.00018565776819145618,0.00010876617104083697,9.92155433304965e-05,8.101836277743426e-05,0.00015754566342765766,0.0001828083940675841,9.686848820276247e-05
8.25,0.0001698781657862958,7.12859281451493e-05,0.00022083682947560902,0.00019466860163239177,0.00012098523725631928,0.00014203299887853175,7.181597001070218e-05,0.0001945485369117764,0.00017732095798107106,9.936825578361388e-05,9.139711037411175e-05,7.363009499493099e-05,0.00014607771710017608,0.00017221210646642656,8.92292404221036e-05
8.35,0.00015807818879162784,6.683790382229402e-05,0.00021093958814910623,0.00018669709777792233,0.00011457568669117489,0.00013289990852715242,6.653049089030258e-05,0.0001837572844666293,0.0001690591272200055,9.247809386357504e-05,8.418958131162398e-05,6.706739009218537e-05,0.00013550838146980865,0.00016584143400400988,8.145433480872241e-05
8.45,0.00014946559298163086,5.9556011743818466e-05,0.00020103236007918166,0.00017642606104502278,0.00010613043510699499,0.00012475468396833147,6.11124849065068e-05,0.00017380973924539594,0.00016162936580441505,8.609330116827069e-05,7.754779653736547e-05,6.251003360466726e-05,0.00012745071793274153,0.00015682792050937584,7.73208604340389e-05
8.55,0.00013875540286852007,5.5220653724617905e-05,0.00019048309589300884,0.0001692101492729677,0.00010126430963375186,0.0001143674097077449,5.470471288760723e-05,0.0001607853447385753,0.0001537656705615129,8.115919444157909e-05,7.16413836936647e-05,5.6340848096534914e-05,0.00011830742337508128,0.00014783390496150378,7.093667878547263e-05
8.65,0.00012978178748574757,5.024769607482597e-05,0.0001818855998684762,0.00015943738928936158,9.598166227525425e-05,0.00010759075422986038,5.1328294604006196e-05,0.00015506515871579256,0.00014528882325513866,7.432255582313254e-05,6.454713732113442e-05,5.198767860663167e-05,0.00011091501369137444,0.00014052536793238333,6.605212574121782e-05
8.75,0.00012319103973087018,4.699718920126498e-05,0.00017359473174646193,0.00015453978319093835,9.011277209090303e-05,0.00010017962211918956,4.7575022419651006e-05,0.0001461261888506878,0.00014036517017034582,7.014545681464716e-05,5.939259426754714e-05,4.7950039152753746e-05,0.00010332340897588496,0.00013290360026716106,6.151866712991695e-05
8.85,0.0001154923451673813,4.391413542419938e-05,0.00016538908588994763,0.00014842116709331147,8.506178155678915e-05,9.41477241999173e-05,4.3953497638019684e-05,0.0001401360413083846,0.00013189290367192317,6.471614953376522e-05,5.394603358660164e-05,4.418164026056448e-05,9.633007264210303e-05,0.00012622079588597328,5.66872331227232e-05
8.950001,0.00010658410548788157,4.02709104668051e-05,0.00015701199865367574,0.0001405565673521961,7.966567420535083e-05,8.854027575950357e-05,4.072016862400817e-05,0.00013211265138298557,0.00012727016914522454,6.122049813768669e-05,4.9843672102348985e-05,4.0473348410929675e-05,8.961230779878708e-05,0.0001209724544342693,5.163532361289053e-05
9.05,0.00010073899865299593,3.7056278860126965e-05,0.000146771334171897,0.0001342815581581523,7.518044588379422e-05,8.204216447864782e-05,3.7050525360676294e-05,0.0001255186493973857,0.00012124887308517248,5.687050219930396e-05,4.602702101759536e-05,3.8591749035383574e-05,8.498904301114496e-05,0.00011513653768089325,4.867266645071577e-05
9.15,9.523572789355277e-05,3.38542808707319e-05,0.00014153681400912833,0.00012901099841020232,7.066683429398961e-05,7.595729452117521e-05,3.389469274036489e-05,0.0001179425955172677,0.00011593989624630833,5.193689077951102e-05,4.150653260380128e-05,3.426229892777093e-05,7.914907799115795e-05,0.00010981642437486888,4.523913675313969e-05
9.25,8.99632116071211e-05,3.1450726538189506e-05,0.0001336935860880773,0.00012290904266285557,6.585370539341156e-05,7.101053317030517e-05,3.2062725167193945e-05,0.00011226156987647158,0.00011036618710410002,4.975274001678512e-05,3.837078111302065e-05,3.195076715247634e-05,7.342107334544418e-05,0.0001019560646967275,4.190626999811933e-05
9.35,8.420260823893344e-05,2.791445789254173e-05,0.00012844578931937628,0.00011739871003692261,6.287797425229843e-05,6.622558546382015e-05,2.846506545825871e-05,0.00010568076037531575,0.0001057243396845417,4.6280369865715574e-05,3.480543382516488e-05,2.8684025165111e-05,6.854186259847592e-05,9.896403163598123e-05,3.8938133160572615e-05
9.450001,7.835330174035002e-05,2.6829383413320915e-05,0.00012168444804315596,0.00011367256694387586,5.989685094082968e-05,6.182903488515738e-05,2.6556112900433754e-05,0.00010002567856368844,0.00010278389216936773,4.3172354012698644e-05,3.1646491549286756e-05,2.6486542747893334e-05,6.420672583437253e-05,9.384084599751549e-05,3.567770336148601e-05
9.55,7.38979264374549e-05,2.459286997411709e-05,0.00011737770886175232,0.00010904972120975143,5.715312075436534e-05,5.7741551001698324e-05,2.461085621784053e-05,9.320526385045913e-05,9.806350152681305e-05,4.088686021525704e-05,2.8761662543238515e-05,2.453341148829398e-05,5.9828559685591333e-05,8.908016992832634e-05,3.359309801046334e-05
9.650001,6.986669675122834e-05,2.2624963307905004e-05,0.00011082988971171402,0.00010368847767001795,5.2656725402863725e-05,5.4597327259407046e-05,2.3089457833464935e-05,8.908256270331618e-05,9.449560338170267e-05,3.851825033557558e-05,2.5990605354687296e-05,2.3267325014214546e-05,5.5522671131657275e-05,8.479815854198886e-05,3.104300861482461e-05
9.75,6.559159493432604e-05,1.995953462644701e-05,0.00010526107289437617,9.931216921023895e-05,5.1548026636054536e-05,5.074360143764002e-05,1.984399719317966e-05,8.465638849628245e-05,8.889401575616241e-05,3.6149985207703304e-05,2.41335105398505e-05,2.068160034632573e-05,5.214892847044377e-05,8.024816697439162e-05,2.9496514379373853e-05
9.85,6.120193826885084e-05,1.9046951187519395e-05,0.0001007159541211266,9.57688654111013e-05,4.832134155599148e-05,4.68769752242554e-05,1.893096891617164e-05,8.147555262718409e-05,8.647081574763335e-05,3.293978626126282e-05,2.28910823355966e-05,1.841797493424991e-05,4.7776849419517936e-05,7.732106195106202e-05,2.701780895988198e-05
9.950001,5.797631475147902e-05,1.6709475955573506e-05,9.681084682835549e-05,9.343203957345905e-05,4.458868523343125e-05,4.4687780689938125e-05,1.6747474480233103e-05,7.743115158959431e-05,8.18953795737355e-05,3.086381803588863e-05,2.0144105679513916e-05,1.6931082004572177e-05,4.5251080052743064e-05,7.300988622921319e-05,2.486808784687441e-05
10.05,5.434407711624649e-05,1.559416949134728e-05,9.211672350695972e-05,8.909563791281234e-05,4.3222643909394826e-05,4.201446602128122e-05,1.577481305211403e-05,7.32898131570247e-05,7.832670041640312e-05,2.897221555600294e-05,1.9158516079466185e-05,1.5503587201463286e-05,4.194807379033675e-05,6.897800768786333e-05,2.2580533969344334e-05
10.150001,5.1147717483380464e-05,1.4300121774474485e-05,8.738774300970982e-05,8.47899451033712e-05,4.027076632452308e-05,3.906712915469318e-05,1.3949134990863312e-05,6.962054947324334e-05,7.544493652996783e-05,2.7826691382454225e-05,1.7725210637112106e-05,1.3568624854285279e-05,3.841258693329242e-05,6.709678929637614e-05,2.128458689942957e-05
10.25,4.878669316826269e-05,1.288096647538857e-05,8.388802404425753e-05,8.172545288279077e-05,3.889955781432019e-05,3.6388621418949614e-05,1.3191544736656712e-05,6.628006341568833e-05,7.259369687262421e-05,2.558361719271031e-05,1.5957619441346334e-05,1.2445987618175807e-05,3.610172613419979e-05,6.323940165898883e-05,1.9528973885513768e-05
10.35,4.601966888882572e-05,1.2075906070676784e-05,8.052463131226342e-05,7.947120440134776e-05,3.643069119847954e-05,3.341739114076681e-05,1.1956515446521959e-05,6.0707502498391286e-05,6.950308004185086e-05,2.31135571372574e-05,1.4506383840954433e-05,1.2183212447734475e-05,3.402341336419127e-05,5.8837905859321744e-05,1.89974513546848e-05
10.45,4.2524702503670986e-05,1.0692292886418996e-05,7.744078277085382e-05,7.657811823550357e-05,3.533308018255579e-05,3.160929295381254e-05,1.0864574344893966e-05,5.7747647472064646e-05,6.673998102208145e-05,2.270166396017117e-05,1.3664178550442218e-05,1.1370889842675691e-05,3.1520776404526956e-05,5.718306697933258e-05,1.743855043387608e-05
10.549999,3.9936986205580645e-05,1.0579090058953391e-05,7.344003811082899e-05,7.331078460946781e-05,3.34549316784204e-05,2.958700993877212e-05,1.0542496404193763e-05,5.4932086044490274e-05,6.362016846821665e-05,2.0965678828167916e-05,1.2338488684813445e-05,1.0188510017566184e-05,2.8935130375549708e-05,5.4113912402691264e-05,1.5760538863569063e-05
10.65,3.787924699247204e-05,9.195491149391017e-06,7.018928178137605e-05,6.945165991516817e-05,3.072338043890758e-05,2.7092827350559215e-05,9.289479546952172e-06,5.31953739912107e-05,6.18356126687692e-05,1.9629034015496228e-05,1.1388806160705118e-05,9.483704343576155e-06,2.7358218398851458e-05,5.2465090695920284e-05,1.536622954327505e-05
10.75,3.635893756837766e-05,8.223542948870758e-06,6.576506214260838e-05,6.70847649940538e-05,3.014521918617025e-05,2.5315120623151865e-05,8.370754077579994e-06,4.880465557118827e-05,5.92944981934856e-05,1.8931160763169265e-05,1.0475173839865819e-05,8.552137365272435e-06,2.5333916006828043e-05,4.926450319057502e-05,1.436902482218536e-05
10.849999,3.369893336814539e-05,7.913370139586174e-06,6.336714598206474e-05,6.482989824298413e-05,2.8934363720803487e-05,2.449750035265275e-05,7.929170403275168e-06,4.784361866706131e-05,5.561267326182918e-05,1.7516973820515783e-05,9.919668082292187e-06,7.954845205065137e-06,2.3380795684676587e-05,4.653477367132736e-05,1.3114745463284887e-05
10.95,3.18264391056082e-05,7.36474161446038e-06,6.051663819179305e-05,6.20031691686419e-05,2.702607922149246e-05,2.321475252610128e-05,7.374307463091127e-06,4.499173567381336e-05,5.352443856151375e-05,1.63595171034926e-05,8.892465848605097e-06,7.023196667534986e-06,2.1577219619089787e-05,4.498202198311572e-05,1.2445869556232105e-05
11.049999,3.0490937803364764e-05,6.714800116336819e-06,5.807219578751545e-05,5.917700444803946e-05,2.5803830547687178e-05,2.085827520587766e-05,6.658418781596061e-06,4.285024893793083e-05,5.1860311762706466e-05,1.5601949384080566e-05,8.09825297996468e-06,6.879931735191233e-06,2.070548957936653e-05,4.267121775932337e-05,1.1341138045440564e-05
11.15,2.7705759056521583e-05,6.398678341956265e-06,5.513168309845553e-05,5.8699355018461306e-05,2.411594536004314e-05,2.0422538652491563e-05,6.61659140499034e-06,4.102415786939937e-05,4.9771582485804e-05,1.4509972864950403e-05,7.429299876201975e-06,6.24682288625986e-06,1.964225721759931e-05,4.090306274062129e-05,1.0504935004516446e-05
11.25,2.644152726143278e-05,6.052803836985656e-06,5.385551433879415e-05,5.5484994320000406e-05,2.344208239622393e-05,1.8614759157398096e-05,5.94240310132586e-06,3.940729533557051e-05,4.7552087318611585e-05,1.4056536212920703e-05,7.041112985564412e-06,5.613779649220142e-06,1.7474382675188682e-05,3.8561990964548354e-05,9.979389648974975e-06
11.35,2.5266986793048406e-05,5.283581619071423e-06,4.993803322290556e-05,5.3535419624110675e-05,2.208860373206224e-05,1.761259393814384e-05,5.268265039560324e-06,3.785642293388626e-05,4.615639344181974e-05,1.2821640239536954e-05,6.35438139430857e-06,5.231614756968334e-06,1.6530947549952858e-05,3.7027508762463944e-05,8.898523268934408e-06
11.45,2.399655067659123e-05,4.687195877705148e-06,5.0211873627798336e-05,5.000447951130733e-05,2.102690982678341e-05,1.5864309166513312e-05,4.623857834867009e-06,3.554711061458427e-05,4.413931517981036e-05,1.2087666539633847e-05,5.84669178360268e-06,5.016569048239276e-06,1.5366229194552455e-05,3.541468273498091e-05,8.755107854815867e-06
11.549999,2.248207227042542e-05,4.025302023558928e-06,4.658060395320221e-05,4.891361387512039e-05,2.052021745195091e-05,1.5070939121866984e-05,4.313653027861964e-06,3.359645666520308e-05,4.166962923961596e-05,1.137182238090155e-05,5.273419897720364e-06,4.3537068011757025e-06,1.4601938858249543e-05,3.375475476216875e-05,7.895199839953884e-06
11.65,2.120569935535746e-05,4.245907716190923e-06,4.542922248177764e-05,4.805439426381806e-05,1.954798933981736e-05,1.4659122836451e-05,4.1047925037270995e-06,3.2408846065528996e-05,4.15618369211353e-05,1.0894412192187268e-05,4.801573231886164e-06,4.174502100856255e-06,1.3550708916610774e-05,3.2315151480435364e-05,7.805542951053436e-06
11.75,1.9989174420460688e-05,3.6853524839971776e-06,4.2375958907260683e-05,4.578227659013791e-05,1.9166332439955154e-05,1.374628368546321e-05,3.842276704070134e-06,3.0708455577923e-05,3.934830813880093e-05,1.0297785018463979e-05,4.347693175140706e-06,3.7683988921892653e-06,1.2290594513170988e-05,3.068476220781314e-05,6.640982220024041e-06
11.85,1.898154802036183e-05,3.923924046669296e-06,4.142817253397719e-05,4.296192079448516e-05,1.76339096208715e-05,1.1956517023048866e-05,3.5917276940150795e-06,2.8554899946663457e-05,3.7582616635214915e-05,9.062853198630355e-06,4.305929497459096e-06,3.3145504453395265e-06,1.1305304809270505e-05,2.9848949805612066e-05,6.593268247586299e-06
11.95,1.8390994604027673e-05,2.9757134134540317e-06,3.970435327955835e-05,4.274682279511639e-05,1.7234194384402737e-05,1.1789347466352127e-05,3.269514959364027e-06,2.668718123179514e-05,3.610856116088298e-05,8.937475062374878e-06,3.7982594222383086e-06,3.2727140933751465e-06,1.1215615401231836e-05,2.7447872150079637e-05,6.360293223314392e-06
12.05,1.660795070435054e-05,3.118833898269456e-06,3.727724727403413e-05,4.216835714066239e-05,1.5224532271065809e-05,1.0888440853285745e-05,3.0427967687511933e-06,2.5959294777451523e-05,3.516587235331201e-05,8.1618597365346e-06,3.4638214856890237e-06,3.1472998671691647e-06,1.0039110484276206e-05,2.732245759064716e-05,5.900441037215605e-06
12.15,1.613103593939012e-05,2.8684004049360656e-06,3.6830343107793734e-05,3.918098551079504e-05,1.560633800399754e-05,9.731077477341666e-06,2.8638360350950803e-06,2.4670813054628794e-05,3.4265275017628074e-05,7.893452785903857e-06,2.8666382229963472e-06,3.003997971181589e-06,9.310602323112899e-06,2.5769951662908376e-05,5.548139675731587e-06
12.25,1.4991880815345516e-05,2.4867184236679984e-06,3.420609348326024e-05,3.830396802637173e-05,1.4866728927444991e-05,9.581827950891456e-06,2.493900096741174e-06,2.3357995645534982e-05,3.1245957501577025e-05,7.266918975949667e-06,2.6217545383060026e-06,2.436619252001934e-06,8.820800824078499e-06,2.4258759067368037e-05,5.124067216529341e-06
12.35,1.416310918892848e-05,2.480778728593354e-06,3.282289644839649e-05,3.661066515232432e-05,1.4306306790825408e-05,8.961421441426844e-06,2.4461932799770477e-06,2.164587902350502e-05,3.2296349237405675e-05,6.8791769177227115e-06,2.376920859901138e-06,2.4485868154760468e-06,8.193807817389928e-06,2.280775096191126e-05,4.747869797854264e-06
12.45,1.3035899547472274e-05,2.26011098937691e-06,3.2345510992538975e-05,3.600799609889966e-05,1.3483222665444494e-05,8.657056261982256e-06,2.350709660564647e-06,2.0625438300540085e-05,2.9390411810725306e-05,6.646426715277446e-06,2.2514839656978655e-06,1.958850771217241e-06,7.62040748241311e-06,2.242531765090275e-05,4.700047668308381e-06
12.55,1.2719841598700074e-05,2.0156134944838932e-06,3.0109233960422063e-05,3.485106478999165e-05,1.3077712209340901e-05,7.72631830411235e-06,2.02256491099344e-06,2.0691067407079263e-05,2.907419341324897e-05,6.4555060196859935e-06,2.1619023755507356e-06,2.0364881493447534e-06,7.375551129138081e-06,2.1469778150464817e-05,4.210334950644739e-06
12.65,1.1670401971677066e-05,1.9798522545504652e-06,2.9191147913317735e-05,3.20246411252617e-05,1.2403967538523072e-05,6.980601255971643e-06,1.939055648762294e-06,1.868657472481194e-05,2.8125806448389126e-05,6.091621537723234e-06,1.8752591708767771e-06,1.7737324004789898e-06,6.814238133849787e-06,1.954694131928137e-05,3.98940506285113e-06
12.75,1.1145515212363074e-05,1.7711159995908766e-06,2.8218834442605904e-05,3.2441785157007976e-05,1.1968521844116365e-05,6.461469284442993e-06,1.80777925672865e-06,1.8364217266144744e-05,2.7009824252365704e-05,5.471071183042565e-06,2.012599725305519e-06,1.869269181070111e-06,6.515567839586758e-06,1.9570643393344424e-05,3.368267960515791e-06
12.85,1.0924870983974933e-05,1.3656079592805075e-06,2.6912848655849627e-05,3.146376075153935e-05,1.1521267664590342e-05,6.300380022503971e-06,1.4319043617652674e-06,1.675332101472854e-05,2.588814389905341e-05,5.447206096093634e-06,1.6483012587071906e-06,1.6124686226483386e-06,6.079604088633657e-06,1.917051122753604e-05,3.171188452187739e-06
12.950001,9.702475221215426e-06,1.532596474155029e-06,2.5589216689692833e-05,3.055162690590609e-05,1.0877325379935617e-05,6.037921770122481e-06,1.4199853674013106e-06,1.714725918234659e-05,2.581679348794649e-05,5.053480354996649e-06,1.3915139707461435e-06,1.4392912744627494e-06,5.601889018011481e-06,1.7671677165827553e-05,3.4996876748963507e-06
13.05,9.07623015153376e-06,1.3238644845426754e-06,2.4533449893677238e-05,2.895310053994002e-05,1.0221248849434703e-05,5.411405947358998e-06,1.3006464619367845e-06,1.5607794791499238e-05,2.4474110687696957e-05,4.611928052881028e-06,1.5288591385110174e-06,1.0869232937851765e-06,5.297258179389051e-06,1.730123707980433e-05,2.800917860783521e-06
13.15,9.05246305212355e-06,1.0078163584910502e-06,2.3591456822284978e-05,2.8195996879001365e-05,1.009015051691396e-05,5.0713769808341e-06,1.0799048382337699e-06,1.4999377030069356e-05,2.2821639725305136e-05,4.814827209542262e-06,1.1526274521631147e-06,1.015267703977873e-06,4.628426427461512e-06,1.6626545870112844e-05,2.884554858319006e-06
13.25,8.408334108845336e-06,1.0197334543098986e-06,2.229717286156033e-05,2.7885622682751706e-05,9.607019776218965e-06,4.916205623620523e-06,1.0858608076719945e-06,1.445033600344463e-05,2.2272514675078678e-05,4.379243455128946e-06,9.495648555595771e-07,1.0331743396968984e-06,4.40144225277309e-06,1.5378213835172992e-05,2.6695315218981534e-06
13.35,7.883558646733003e-06,9.899166866400185e-07,2.1867807671393883e-05,2.6078662958013946e-05,9.416191326287862e-06,4.468735451567684e-06,7.994799353189409e-07,1.3328674909865938e-05,2.1836968580441457e-05,4.0809298682673e-06,1.039146445706707e-06,1.0809511877753678e-06,4.0013111388846265e-06,1.4960165303731396e-05,2.4903683325090154e-06
13.450001,7.782255785916491e-06,8.34877456738148e-07,2.0931752640601688e-05,2.6180293210409474e-05,8.754338628149938e-06,4.283821967339863e-06,9.247803863327862e-07,1.3412330773108954e-05,2.110927094068747e-05,4.301722946815329e-06,9.316574224738129e-07,8.599914668989042e-07,3.6609360000437506e-06,1.4243646515883309e-05,2.21567257233199e-06
13.55,7.012908448228451e-06,9.660632725041145e-07,1.9673274477209823e-05,2.401527000501307e-05,8.706548028106573e-06,4.021265279514845e-06,1.0321643941057968e-06,1.22129800986999e-05,2.011268335646671e-05,3.866144085726917e-06,9.435927495497685e-07,8.778995834418732e-07,3.7325663608998387e-06,1.3843378512594562e-05,2.317177249432849e-06
13.650001,7.0009817331804435e-06,7.990893735527861e-07,1.888610496190467e-05,2.41226141470767e-05,8.527646356296165e-06,3.6453903349904603e-06,8.412438125370946e-07,1.1180813241310998e-05,1.940268355835946e-05,3.6334594879748334e-06,7.584574632457e-07,8.360948413732126e-07,3.051746256671708e-06,1.3013253571589106e-05,2.2634282926161076e-06
13.75,6.237731457523869e-06,7.871701734959681e-07,1.8128925363939924e-05,2.3520518547119582e-05,8.050652008176032e-06,3.1979506608553854e-06,7.935212347242617e-07,1.1163020852529738e-05,1.8651096936288587e-05,3.4127399799977373e-06,7.76381185394844e-07,6.808265779616324e-07,3.0398310342940765e-06,1.1986162917139538e-05,2.0006746946933063e-06
13.85,6.529876488784144e-06,6.559688887373617e-07,1.747874128302576e-05,2.2578051214050036e-05,8.151952845494305e-06,3.15615628021269e-06,5.72761744706107e-07,1.059015128245839e-05,1.8430162826498268e-05,3.54396541191634e-06,7.94290099304552e-07,6.629037670887615e-07,2.723280416912522e-06,1.2087574680539858e-05,1.9827392959064583e-06
13.950001,5.194133938339665e-06,5.605605780956137e-07,1.712706369909061e-05,2.1302051787604248e-05,7.388709509726003e-06,2.9652639523229973e-06,5.25036606434098e-07,1.0351598706113894e-05,1.8155882270353863e-05,2.98316431817984e-06,7.10687392784511e-07,5.195781779180879e-07,2.777055856476907e-06,1.2093662136127338e-05,1.7617881639836578e-06
14.05,5.015183677687183e-06,5.665185857277214e-07,1.6250279766716208e-05,2.1277994382390526e-05,7.299188209864689e-06,2.8996067149023956e-06,5.846942810541508e-07,9.993523041193128e-06,1.7409911015772723e-05,3.1203601185728045e-06,7.40541145216274e-07,6.031827069906749e-07,2.3948145771533364e-06,1.073190301429354e-05,1.540803428746585e-06
14.150001,4.848209667015077e-06,5.665185857277214e-07,1.5451183440573097e-05,1.9948119733491116e-05,7.006982145907687e-06,2.5774281910243517e-06,5.309978674879533e-07,9.056816702406667e-06,1.6186802119873683e-05,2.6012944774335425e-06,4.717963747748843e-07,5.494337529023968e-07,2.2037071794752647e-06,1.0254133264074574e-05,1.815520319143263e-06
